"samples","type","235630_at","208858_s_at","203313_s_at","1566695_at","201585_s_at","243682_at","1561301_at","1555514_a_at","223169_s_at","37966_at","228374_at","227638_at","236413_at","1570009_at","1553936_a_at","1558785_a_at","220431_at","1562080_at","209920_at","238070_at","237115_at","1557022_at","220489_s_at","218301_at","211570_s_at","203806_s_at","243905_at","226591_at","1558000_at","200658_s_at"
121,"HER",6.45863062067459,8.02989429615846,8.16783332152279,3.4283097656384,8.18351214420084,6.01494245983299,4.63364008349385,6.65699561320553,4.64878384845947,5.97158745438795,6.6311047915822,6.49800265273856,5.82126996259785,3.05133934057348,3.19132447803087,4.2670568663201,6.82857971303599,3.03694704521331,6.23027014766504,7.28129786265413,3.60669164403849,4.02693265625665,4.58598887066661,6.88034710646219,3.54198751593761,6.02464876580504,3.27498360936266,4.29107933247567,3.3776166304199,9.10466385028129
122,"HER",6.11015556244463,8.3229853150458,8.63126750949757,3.1460379031819,8.14939513008682,6.31774655300114,4.40640921138873,6.98636647501112,5.35053401886819,6.00728629651747,6.38175257513466,6.56596790557137,6.03817912751852,3.10480190940266,3.28662754802852,4.08562688304106,3.41655847094085,3.12091109017916,6.43583543798743,8.61809011931001,3.65882710316243,3.92814478865716,4.28341254181989,6.9584986365715,3.58983308119567,5.48003184082653,3.11710820283246,5.84101683200268,3.51355458684017,8.74506543190607
123,"HER",6.32789266394912,8.28511443070893,8.24108934667182,3.14725780809472,8.59554208664346,6.69378961699966,4.23038572703102,7.51938030733458,5.11432598077337,6.30010619456419,6.00430595889439,7.11361853683434,5.90128876712212,3.16981794235253,3.38345783929529,4.09951606399536,4.09160803730225,3.0534236456055,6.73972377349416,7.88369976273399,3.42777642281885,4.03050552522172,4.49382967889276,6.30307367363459,3.42139284931167,5.91051189289971,3.03592113007007,4.37130290992819,3.38334321602805,8.44499519988992
126,"HER",6.49045546019428,8.14831272617533,8.81056089899562,2.9659070693889,8.25352090354372,6.7591345959619,4.27485161150013,6.47404513560977,4.70060075290135,6.40438660395986,6.00641788804435,5.99299571779611,5.93269086333927,3.20037319252866,3.43998893474663,4.6097378959486,6.5585977379346,3.09240447565357,6.08048993633256,8.28691861197655,4.16461766183082,4.25904078168978,4.61339051412977,6.8614685351886,3.72143799568875,6.24443608142223,2.83040198331316,7.09577742091608,3.69202087873702,11.4834072817533
127,"HER",6.56067631267687,8.74061145474151,9.02578576258132,3.50329723396873,7.65528196804224,6.38963660982729,4.67115271989286,5.96473433095784,4.69602631177164,7.07945890824329,6.26112786458324,6.59294024211445,6.18351724328465,3.06296270692543,3.75763127090025,4.43041671509533,4.2917444709498,3.01965410873989,5.77841454540108,7.07776274539101,3.54200862203774,4.21508400718668,4.16315598517018,6.83780111413246,3.85700531728801,5.36883244260225,3.07954264011651,3.69639168000271,3.46195726874009,8.74410776150859
129,"HER",6.46311649780362,9.04153182772589,9.3351870731411,3.03286305275735,8.3672504775785,7.19425431107048,4.19860818871596,6.54041380449485,4.36408450972815,6.04319080026894,6.54963124516053,7.30084781267988,6.14576902975836,3.05300718024939,3.55567732171601,4.32335816217771,3.37020883531916,2.93251950839152,6.12989348906613,7.70483395620755,3.37358426650394,3.75576282499384,4.4388085626385,6.74845784790567,3.67545820754933,5.99583560036931,3.27674834561325,4.49596107177885,3.6495193891018,11.4451252330036
132,"HER",6.12624055007788,8.23340583869295,10.0325343721406,3.02036201088201,8.12598412070872,6.7626106993079,4.16080602727729,6.73701957851095,5.36269837590618,5.98086098979121,6.56692264294113,6.89841420176148,5.83059586105761,2.97858238920059,3.67651046229345,4.73146198893038,3.42992960323493,3.07076190027598,5.88670253877007,8.30732384542931,3.62208347816297,4.20552104749257,4.27838684944118,6.30584470651491,3.44830220704663,5.86318726806091,3.06929337224448,6.36225073062403,3.53882025541453,9.39643065238403
133,"HER",6.29662123818349,8.12721749947014,9.63900010544151,3.50634914853484,7.95488788400193,6.42387644076767,4.59531571961766,6.13294957508877,4.3858359441316,5.65203217597774,6.62243775107206,7.04662973506248,5.89485268867979,3.32782226423711,3.50857664931999,4.1011451516274,3.55506835350698,2.94734590979948,6.49898492317293,6.80193833221834,3.56707362811276,4.11955996406031,4.33092142438089,6.97680322902662,3.61057702833718,5.87202419062621,3.14995216276415,4.65941661629848,3.61769897139012,10.6543555113715
134,"HER",6.2709266426176,8.73100459665832,8.69149913799222,3.27503141347083,8.23007915349887,6.13094653241987,3.99539474387595,7.27369421545396,5.21081687229066,6.41783632989775,6.16020294414857,7.54515561672284,5.99542454744171,2.93459514554936,3.52510351719468,4.10003011005498,3.45796466227137,3.10130733320984,6.32629200589245,7.43894591244898,3.62133741974782,3.87665376673018,4.44358044408798,6.79521585529059,3.36886998438726,5.7517235989974,3.17423997294235,5.09170384076277,3.58253815802227,9.285666275869
137,"HER",6.65662849881909,8.85682084822084,8.76599616721926,3.24797816428921,7.86249693614766,6.27219508873986,4.45253955342049,6.15853132114752,4.41222076585208,5.72927733873448,6.95987441073623,7.14580765945373,6.42657573859361,2.9892744821146,3.40250254312854,4.16905756399778,4.14942442417841,2.97440644427734,5.80682071260822,8.39958653483056,3.67078481890431,4.30420963221701,4.34685785252445,7.40053823761543,3.59559175318945,5.54525258100659,2.87800077803377,5.24114090057399,3.53313997720312,8.6878473509751
140,"HER",6.41152794531719,9.2018271958082,9.12312496242689,3.50355353223359,7.79190463199579,5.68337907234156,4.18258948904033,6.97147297244934,5.97721087006727,6.65958360097475,6.66041250307112,7.62270143371518,6.11864800299625,3.11055793101864,3.47119216454336,3.91702285777528,3.2047530186641,3.17772148401421,6.03666535338325,7.18883681754059,3.80345062724536,4.12100072168539,4.4350009921215,6.71401352749517,3.50103251869676,6.57966001355901,3.33973473686259,4.19075898550572,3.65410676050416,8.73420409584433
141,"HER",6.12388665408434,8.87057574480789,8.97271630193052,3.038627767407,8.63861374639734,6.55024683739345,4.21410917949334,7.13784543518163,5.12555581667625,7.45090005609882,6.23539294040691,7.39080095599497,5.78073577485976,2.92982571880193,3.47950734883868,4.33983284118719,3.4318454310148,3.06953343278318,6.54563894198227,8.34984523672371,3.67706144851239,4.23638013526175,4.25561818141338,6.73532199491402,3.71685171970241,6.60697979532325,3.1051847345611,3.66198221091517,3.60437692943632,9.91415303591211
151,"HER",6.24218393140018,8.30919855534423,8.8564974842929,3.29140466783942,8.02648957952706,6.65164362476054,3.96426603650923,7.18883972157581,4.66109132155024,6.42341101129201,6.40224405871447,7.17573976331299,5.89760800704928,3.14056586147658,3.50170049208689,3.84045573590958,4.30274134738359,2.92347748780923,6.70098629397698,7.45893269610094,3.42002372737233,3.94847810432136,4.27274647252126,6.91245111388935,3.48994600487103,5.20941860935473,3.01510380250053,4.17401234496077,3.64135775540392,8.95120238537765
152,"HER",6.60839416166572,8.78156020603015,8.40448572427122,3.27123451368376,7.97127079515567,6.18872835581076,4.55241660611735,6.33245456197898,5.37593963622668,5.995512280539,6.65587963236587,6.17420969335921,6.01622226518167,3.0032202980248,3.55736481785213,4.31731163798988,3.49124021439454,3.16075224491064,6.40257802206662,7.154133031051,3.60265374098747,3.92952024915637,4.38485486707152,7.06020374969797,3.44193647083798,5.90449672756841,3.29428261151564,4.67865503796122,3.65041769941789,8.36434161468875
153,"HER",6.4729931127237,8.08162655123405,8.45501191260727,3.02810236518354,8.59720962581395,6.71918075250347,4.58134997076291,7.12904690052305,4.98934317321567,6.39603790214165,6.79881158267928,6.82431505251745,6.05563629838393,3.0032202980248,3.63476748262143,4.40818122682068,3.90836363783015,2.81628746840081,6.05644912518518,8.62966257566598,4.17177212021689,4.07607417540452,4.73211219884096,7.02038671421217,3.55740736614893,6.02501421184064,3.37833000245989,5.45974307324587,3.40738775684787,9.10688554330181
154,"HER",6.93837986418112,8.20946818460906,8.46002941048268,3.10353075331641,8.01325850516831,6.66012646832542,4.34919174764021,7.67147653335513,4.98290576197024,7.13409043549245,6.49719764592161,7.24561859627784,6.12007519085486,3.11394729255549,3.72617087328829,4.35365338519315,4.48426652105907,3.30962633002835,7.08764667525747,8.81952684602245,3.45944679044518,4.04784721483673,4.58618522829544,6.97561274965911,3.51787289488531,5.70963621517309,3.1673617234034,4.06182373521567,3.69148476006799,8.79260284564608
155,"cell_line",5.8965570653517,8.00637163127234,9.86952020278563,3.05051370781569,8.66639001206553,5.60905818573269,4.27485161150013,7.18444133045066,4.51458138883606,6.6307019314934,6.37850034871822,5.03163205866085,6.38257059727084,3.02735890999098,3.7923582746618,4.57849761153564,3.49118384880287,3.13396996186001,7.05428117912234,5.96316194045902,3.49072901793321,4.55487547403339,4.64958345052324,8.26777310026634,3.77800883232065,7.47661379089169,3.27785765363486,3.42490813406442,3.88003648547262,10.1163163074076
156,"cell_line",6.10521144745378,7.94596065870263,9.58054237251833,3.06404503929365,8.45398769748054,5.04193151425243,4.78046650344752,7.02665420924124,5.95338072843263,4.78083774442981,6.28402818186732,6.42891349110748,6.30592764965837,3.02893041327741,3.49413533062911,4.64065018547787,3.45127732347286,3.60357244361039,6.58151516058394,6.97417541375269,3.72246747434101,4.67685985041249,4.98498039940531,7.50551628232197,3.56529427789706,6.22833414167691,3.55555816221236,3.12047781716516,3.74569525334713,9.27382414052003
157,"cell_line",6.47605320486129,8.92215947000053,9.79476704123519,3.02176551801171,8.65702989542232,5.10898010500336,4.49194817197472,6.49737013196268,4.15061170546956,5.33894053112687,6.58814974975494,7.14844513184479,6.20401970184805,3.05198930930717,3.59769143284567,4.67365618535421,3.67884368523797,3.61506952644546,6.06019288683572,5.76881116943227,4.1215866861697,4.32686647058356,4.59871635669475,7.29751958950566,3.91329549067809,6.03724561236437,3.02987898524397,3.96712497689034,3.63531191420135,10.0645211748266
158,"cell_line",5.52604611562496,9.36388791460496,9.85783952948721,2.93187054958489,8.66931129568093,5.03762652973238,4.24311465849911,9.24293838999611,7.0982103324204,7.09421227323397,6.24376511772196,7.37794722099911,6.31872675593917,3.01114528651979,3.70070604055198,3.96762406602794,3.59151477229888,3.2401118579151,7.30636589610446,6.95170885304927,3.75076331193049,3.96926811179186,5.16749741303625,7.24191447407542,3.42941580130563,6.65661511406698,3.51059519530742,3.34502582268585,3.85486460006171,9.7927553339954
159,"cell_line",6.36665189369944,8.44836028506776,9.18710164085739,2.90599176177452,8.54467355297269,4.82314463610007,4.78637982938667,6.35969805677056,4.24320309191884,6.46734434113534,6.07570356327576,5.05557448324773,6.30284396515048,2.81781228435068,3.63163375608248,4.59031803707823,3.32356926163973,3.25657133241395,6.4192766401297,5.82030760271302,3.88515900890946,4.22810196622174,4.24856261897708,6.81820606456431,3.66737768041723,6.73525194089344,3.6727775360457,4.11621606845169,3.75946690444578,10.0821945102888
160,"cell_line",6.4663968951853,8.13759276603191,9.87974778774414,3.1190145958837,8.87379289085893,4.84888767088607,4.47441404530407,7.63884457902322,4.413861207038,5.01640490094571,6.42072534116498,6.07835042240378,6.10991904277979,2.94790769230159,3.75063934591865,4.39480329681297,4.37866041485567,2.98635130930687,6.3234092040078,6.37976265750586,3.75937228751376,4.54755572872669,4.94519405616453,6.67736684910468,3.47405683411242,6.26745806868044,3.34985978825347,3.31208088273515,3.97235257102458,9.76539721961659
161,"cell_line",6.14280847130333,8.83850542205799,8.64580090734606,3.31165156058249,8.44050225046884,5.70858850377055,4.26661169803466,8.98514870988577,4.31670842691641,6.67473414407652,5.92206107936699,6.77044433144908,6.14027084438711,3.0032202980248,3.71339405381547,4.42885530577409,3.67026874337241,3.09799730314659,6.3636226739998,6.20219953217785,3.72501932600853,4.62028696205314,4.23247346786048,6.9887727126782,3.57916851706753,6.43099869727546,3.27674834561325,4.25772431906534,3.79370397548244,10.6584992536349
162,"cell_line",6.85848994540028,9.03050781623988,8.77544467089083,3.21213291052312,8.43149676390033,4.71656463776378,4.55039675611761,7.18257924438536,4.53373878245286,5.06666680560988,6.60349313816737,9.39067611182332,6.47573414435441,3.09385154349006,3.66607195899789,4.38001841625416,3.66798020338467,3.13951727352943,6.71548204266908,6.00172332356938,3.65580984611084,4.39289450897472,4.85026156866101,7.20182100589062,3.57686986601389,6.42477795465109,3.21783353903485,2.94647642841928,3.71465414596532,10.2950362649156
163,"cell_line",6.97689185912394,7.87871433640332,8.5715665829792,2.97684086227625,8.57052332688196,5.36733690503359,4.11372207247972,7.57343561081819,7.31600817462032,6.73532093662218,6.13272541472288,6.42723143966494,6.13231631529612,2.91933434678783,3.48909174895918,4.69979405282257,3.41513549076164,3.00274061441355,6.17764046568154,6.74241148436576,3.59856687893332,4.00784697775774,4.30578074208002,6.70038417257519,3.51960224252599,6.57358948044797,3.51704630596132,4.29694731766107,3.78635223636293,10.2620282379318
164,"cell_line",7.57889364289122,9.44896476512476,9.04876934730313,2.94067135380146,8.41838704186086,5.26067023192588,4.38783659942112,7.2424752286521,4.8123649006445,5.0345215798707,6.28640102557284,6.01487948272469,6.39224501513314,3.16965979468279,3.91387287159104,4.62311933831061,3.50978441778015,3.00629266019833,6.73820514207665,5.35473175471048,3.79913503438323,4.65287360068649,4.64230647069675,6.66777814915392,3.68557501114922,5.32465002778869,3.37928530432306,5.17120162819555,3.84325713303221,10.1630992494275
165,"cell_line",6.34195972351645,8.85886386530791,9.72756269083001,2.83519666612916,7.23440682550722,5.33165042559947,4.42334076781627,8.69290906609054,4.22773594572037,6.62916630695469,7.02825276294826,8.57909676674416,6.35797462560629,2.92306246012063,3.83283560988702,4.09263632297279,3.44769861537875,3.3556280682102,5.84752308205724,6.24432891857434,3.99202638188869,4.807375628795,4.83342469230087,6.41518866474631,3.98265512551268,6.1301601106388,3.57812100960313,3.30403173801995,4.06372431680478,9.5373767969779
166,"cell_line",6.81076049305491,9.70232677475183,8.29365547466726,2.97387566953169,8.14530848668371,5.25157532986179,4.55602380032492,8.10751001084588,3.9965358930979,8.45931270849832,6.05167406556627,7.8846111345399,6.19537369802418,3.57482802665359,4.09210156330698,4.64843073659191,3.23483511609417,3.49409539676976,6.36454141787971,5.52432177799453,3.55160077867609,4.43615657941507,4.25736069015217,7.4355902636047,4.0941775459709,5.43692191004954,3.55352520922586,3.86692252933972,3.9603316055453,9.62474385731259
167,"cell_line",6.71706252771584,8.73464775251798,8.47852958902467,3.12946301926356,8.85161715982506,5.41341377130016,4.20306681673777,6.4689836468687,4.06728552257544,7.57523106281705,6.95518099814889,5.7529430233969,6.40328123025157,2.99209833562029,3.58553227567945,5.01622870324744,4.25445605679231,3.39108184232729,5.10267651906925,6.76697994739493,3.97353961873719,4.14122916178595,5.34923258764477,7.12749665832908,3.94165604994782,6.72002716581469,3.23931067076367,4.19458259145751,3.73608694383386,10.7735056360553
168,"cell_line",6.13018654805745,7.84027469702047,8.67881653434087,3.13064714296481,8.24078091478739,5.28623708542089,4.57523147590832,6.56125901206233,3.83429439555056,7.40133655046341,6.24364128300924,5.90133743010807,6.32636528059207,3.25571857577561,3.83097692583657,4.5151001748664,4.01467078577248,3.22141687046661,5.80615308904757,5.52493796334054,3.99350664168747,4.40922060295067,4.93030579390302,7.60676002411193,3.71852214967477,5.61367343940765,3.06326555324778,4.22376188797796,3.54601005785643,10.1678973561984
171,"normal",6.88264838024964,10.332904751276,6.38734547021935,3.48728469870305,6.4945522126466,5.82646037104474,4.67785517447237,6.13314805611447,4.84280144738838,7.19120939824723,6.24393052793865,6.47101756592634,5.95325188067635,3.55600259992019,3.68136938735779,4.27389361929859,3.99410820211575,3.22992867439171,5.72432976140375,6.76841010024352,4.18386766549874,4.95877851514325,3.84027642081943,7.52324905808586,3.22907835543002,5.54284390208051,3.30339763790703,5.45248614187597,3.66364025584998,8.2737110611877
172,"normal",6.68776063836259,9.29126382758363,8.10180625572978,3.06061000104348,6.96056121929371,5.63381069379483,4.51273371282346,6.01014201101839,5.42768704698612,6.93675298275203,6.92838228280444,6.59374683080075,6.38453472290615,3.10404572927498,3.59844053906858,4.09238592583825,3.7965981797806,3.0217632345619,6.39301724255195,6.71916560695438,3.65661455239469,3.95835236966238,4.57225453084127,7.28616458991818,3.32750125929416,5.21819752648002,3.63482768030936,5.73112178995691,3.55421022917087,8.82410676417735
173,"normal",6.86265384403008,9.41155723433633,7.18935830980261,3.77518002716153,6.63403858723959,5.8613909286317,4.09093202166557,6.19531213530938,4.12061476835,5.57831306205745,6.37530709118836,6.51481925944547,6.08860137081125,2.86876147042826,3.52196910665778,4.19607283956007,4.46398035687499,3.20990677038906,6.16007073446364,7.09704260030172,3.69979419038362,3.94365508724217,4.33004952501177,7.5412343555287,3.54783482561993,4.94260684414462,3.27674834561325,6.23806089111469,3.57416265178237,7.67489784386458
174,"normal",6.2422730529385,9.46922574980521,7.00303911711136,3.75147233897618,6.26536327232828,6.00878391183039,4.43496450615851,6.32418022611628,4.18335006648233,6.59495114350547,6.85475493198248,5.5693243928228,6.89860305641251,3.20253654515807,3.52733186614939,4.17170314244522,4.00842882250453,3.09394322179846,5.63231909212559,6.5306268980686,3.78015026409388,4.68632558767836,4.71981022298931,7.46391083225975,3.5136508779865,5.26490710751538,3.53293692527777,5.22402262862564,3.82721350041679,8.68850362428085
175,"normal",7.20066212283197,9.14535494799513,7.56994073999962,3.67281250491985,6.14302098652899,6.03812834949852,5.24945885435557,6.84364546942871,4.22279925377574,6.33295337980212,6.63889758489763,6.12486763260615,6.41968124388489,3.20664890970223,3.77990143348986,4.10721563221692,4.5925091284069,3.55120906595676,6.18727634556942,6.3684196822677,3.81492538675377,4.77689924849621,4.02429840156339,7.80013392967449,3.86917976723539,5.15736187506441,3.04735611475283,5.32425719803489,3.33684270320194,8.34003994426363
177,"normal",6.96646915008499,10.1253959177253,7.65784219468924,3.35398501434954,6.37144669260244,6.20874081292164,4.40961119413146,6.43488948442477,4.10163356838888,6.87919497195901,6.49293421410251,6.69664064786792,6.27927899395977,3.11757359586777,3.72743416597225,4.38766622699811,4.19022424647282,3.26831609269786,5.2670239336945,6.06919008205131,3.75259444945468,4.98158588259637,4.07614258931007,7.40614876768992,3.40486214819634,5.05154534735974,3.09018230010557,5.3917288496361,3.62699193422933,8.35337348135996
178,"normal",6.69735471121535,9.3503402113701,6.92653430689313,4.26183651013929,7.25712145032581,6.42963284068956,4.50016609704746,6.35724224557919,4.55243700539804,6.40473757128408,6.82760377672837,5.87112107106641,6.75106617810728,3.86885751998916,3.70714448053212,4.88082094542678,4.21481906360398,3.4311692086875,4.88579214220111,6.55883544106051,3.89710359501979,4.70941454976655,4.65054863456313,7.68194814434346,3.84482323381076,5.61811457406487,3.76259905281795,5.95630888677123,3.52583189103207,7.8843272964745
180,"luminal_A",6.09928916736962,9.02624173209065,9.49367543881252,2.89604325256468,8.76513932593496,6.41472405956389,4.23231994952521,7.05029044845191,4.7264215293722,5.4461052132262,6.41133434568442,6.67018776018037,5.92634020583916,3.00416183569639,3.45020499908367,4.05126795373619,3.36172070526766,3.08513494840407,6.80291287041356,7.52996808182518,3.84784953160765,3.91353401702423,4.68587722879767,6.67192118609364,3.56654498342855,5.17269932764341,3.2427584598172,5.70175618847442,3.61638256858855,8.57082233631603
181,"luminal_A",6.27547669284476,8.09302831957967,8.53355748782672,3.04940983919614,7.99104078258987,6.91427970596215,4.33454364553896,6.5833381597085,4.07119073990254,6.33213521708432,6.33499496460733,6.96374874628012,5.97384024866733,3.01929057096539,3.80379190457881,3.98580260242103,3.28697243486029,3.11309281022319,6.57598245353837,6.6422322752612,3.55651431651368,4.31149520675442,4.49839616713731,6.54220078955421,3.48706207164172,5.49270779264637,3.45258085156751,5.60720688149496,3.51165103048392,9.28850724891039
184,"luminal_A",6.19707619770169,7.95139937020464,8.32528049559379,3.02378981040638,8.06495372980143,6.34543157905941,4.09739360788059,6.37557693770415,4.56990391958998,6.22427439648483,6.13826215985293,6.55708934761246,6.00668051460162,2.93879394817477,3.41681383451,3.78808462276811,3.49122598360575,3.29444490631108,6.51455159233633,6.38003949024667,3.65814226948206,4.12002930228205,4.72785099895019,6.40071780520621,3.50670001615165,4.57781687688807,3.54681999225821,6.33477224165158,3.63833500845231,9.07451456134872
187,"luminal_A",6.20497295382674,8.19290647942227,8.75470795618776,3.09388025791727,7.65539284431581,6.40478111934277,4.30737972691545,6.42676485894176,3.8192934177333,6.61297949344276,6.22753773828107,7.1678883823293,6.2226271400944,3.00861335441813,3.43560373826288,4.27421765911118,3.52468771673168,3.39274257322165,6.22501214474631,6.3684196822677,3.80326387062071,3.99469788774756,4.58760780167196,6.43850355812429,3.52826447483468,5.06921452974769,3.21305005110081,5.82225472601292,3.58726798868347,9.15681325657303
190,"luminal_A",6.53008765189197,8.95368821844447,8.57765452226711,2.92674075487385,8.28900589176572,6.01965553558505,3.9019649139536,6.54356378240261,4.81091761491791,6.52626400093461,6.79352355413799,7.10939532227736,6.0818040625228,2.94214357552549,3.33998106782094,4.01116473216061,3.26557555902571,3.15887918289192,6.91771336897815,7.11952336147033,3.66872878153629,4.01683596218776,4.35546712731714,7.11044671799439,3.47209706724222,5.29757024227301,3.39213215122304,5.79299777346326,3.46472668319652,8.70335983275775
191,"luminal_A",6.33285131471041,8.4313483357293,8.65677758103597,2.8598466596942,8.51701154503093,7.05228621804865,4.54806866259739,6.60221153654711,4.63609545789827,6.97238675863151,6.16619352147565,6.75177835973506,6.34996674714056,2.80807023531163,3.7396699797381,4.26155165476478,3.50080507974879,3.23854206664239,6.25947757622527,6.98259342716589,3.67176676459666,3.98519405733931,4.82674286501231,7.10363867387794,3.58086323897309,5.08621306102344,3.55738216061252,4.53080466897343,3.53051680474444,10.4030584842585
194,"luminal_A",6.52459084845695,8.69146733479756,8.54304038627045,2.91307430070252,8.05119762544998,6.41030349412712,3.9561618717052,6.43029586796063,4.16631097829272,6.42637386294873,6.53315629358807,7.32314015310836,5.95759348196849,2.73481891106722,3.82932881818799,4.14375233524401,3.42599448067325,2.90258374129979,7.03150244733293,7.34696298609679,3.52541848427907,3.95320428420003,4.13048987986929,6.79891878533669,3.474823882806,4.99691522118268,3.04582593856255,5.06755892072759,3.63309731059725,8.80146750618445
195,"luminal_A",6.01873072056716,8.4911889430338,8.67172160749249,2.94708789435393,8.12058120582616,5.95847164078369,3.82170988521851,6.39125071895054,4.40495979278802,6.34768160130716,6.44374138554075,6.60099046947888,5.9686117052783,3.03161450557889,3.34756584719891,4.11886674899761,3.32313906233674,3.0828266931741,6.64532782213056,6.74505963916337,3.49749031588361,3.76166634172206,4.37588009215893,6.7800444205826,3.48671796351189,5.17267069376962,3.28726235429883,6.55331964032643,3.65709938792554,8.76707289751901
199,"luminal_A",6.50753487820331,9.22083201341139,8.84402705838892,3.06964292706399,7.78886088526455,5.80882445410179,4.61646931145335,6.38206831912894,4.60064951795356,6.49835607366153,6.69983399205938,6.96665344056135,6.26548474217168,2.91004130786159,3.53134439521144,4.04779444415116,3.51365939372931,3.11337225915888,6.64888329582881,6.73974136550766,3.71974103523642,3.9849349246755,4.68413372253664,7.07742498788767,3.55426421905182,5.30788100088377,3.18425213841114,6.08086529283485,3.52486604252899,8.72084837584062
200,"luminal_A",6.44760571866274,8.1057569621784,8.97326830551468,3.19476193786997,7.96342931961556,6.3776390953838,4.18456996989428,6.80653889151434,4.2085207242296,5.84803701431362,6.51257755070604,7.6616687864673,6.02903707122822,2.96077110068621,3.72344260534529,4.17764247161459,3.29712035350195,3.10874533037455,6.3740772965607,6.75012381132274,3.776770275859,4.13391584948035,4.60483945420547,6.80320545192576,3.5881227405709,5.1107095429007,3.29837415555243,5.31137123339453,3.64878878614671,9.01015015090495
203,"luminal_A",6.29639606627834,8.54278775071768,8.25034172963811,2.9013017307992,7.76688349658053,6.51800748171847,4.0387364746684,6.25739446019501,3.86154944503126,5.90227200326631,6.62625378212606,6.79892553036021,6.27757893187291,2.86958616406347,3.5355355337788,4.18525067514735,3.45423632185892,3.1806613720933,5.88807223028639,7.18823298904391,3.88209489591942,3.52027038269925,4.48782791563619,7.22825468558823,3.57686986601389,5.6976118178528,3.39943234335382,5.65553264492215,3.73968116706876,8.47977168949808
204,"luminal_A",6.30669456911968,8.61933103984524,8.75372604629677,3.02176551801171,7.60803527445721,6.10563007297767,4.13366266887589,6.39791484803748,5.08113140421278,6.58630646231572,6.06829879827181,6.3538889742814,6.13306516706775,2.99914687282758,3.79883107764645,4.21327743035475,3.54705253053985,3.17829117362596,5.83995350945153,6.96557852344011,3.51153804804113,4.22566357498249,4.31967589768337,6.96420526229718,3.43841463426955,5.11596783747088,3.06110139927081,5.62008109348624,3.68046771935435,8.76396182052371
205,"luminal_A",6.67989623851108,8.51652140874477,9.1126031015372,3.15517697360043,7.79367760573241,6.46724413907382,4.02553894811175,6.24496068320218,4.65392584982756,5.42176793879206,6.06790356429239,7.45124676612581,6.07478277037455,2.84707537870926,3.71741920023243,4.28106019238829,3.30566721585425,3.15280727572906,6.08093675859605,7.14390353737681,3.93382643677037,4.04159027680438,4.73981396230199,6.91789669819323,3.16104753121817,4.91205942524499,3.27674834561325,7.21087530736239,3.5398592918227,9.74528010629964
208,"luminal_A",6.12439690142791,8.25970808386442,9.14627379972353,3.17693733266023,8.19657849933535,6.92242632373862,4.3687700546193,6.58170805621776,4.02340155147281,5.84444885817687,6.22471266988362,6.689172805739,6.17549162388824,3.08512737804958,3.5169968467784,4.15221467240611,3.47125860609947,3.18814619807471,6.60799527593084,6.90316739335142,3.58058461462742,3.96007470042195,4.16211148089183,6.86045852383087,3.5002893103287,5.04027499340952,3.09902928873463,5.9995424784267,3.59866818933303,8.89094871726603
209,"luminal_A",6.31442687008787,8.8003714403623,8.67410698820801,3.11238440669245,7.69389081491292,6.29374101153463,4.1184716482512,6.45107049871341,4.10478350231641,6.47075946918552,6.2880061053361,6.59332505028092,5.8409992121413,2.71191167271254,4.01501072125546,4.19265216079071,3.3323368427745,3.01854286308529,6.56163316136595,6.92224602277986,3.62715656078861,4.06693293253105,4.52645535871561,7.0131095635107,3.48918573809839,4.76103354354325,3.0912359298102,5.50569939479537,3.67755047167405,9.09967811302289
213,"luminal_A",6.91012380641,8.3160638499466,8.6185971439747,2.97343180785346,8.48881493706543,6.34636987836071,4.38328877032565,6.9955598249592,3.96190139119263,5.91374019975494,6.16076304974425,7.36279527679064,6.16108769866479,2.90123996989384,3.60706128556381,4.31076178334736,3.29295581487825,3.21450484254859,6.51377844914536,5.62682232176452,3.64753783987174,4.24474058282187,4.25992318091012,6.980800158557,3.43827468460203,5.26069505270025,3.17218503650524,6.95932795980614,3.5075084539187,8.79162516889351
216,"luminal_A",6.83897522215431,8.46308574432722,8.77306484310541,2.71877525788425,8.32574401892252,6.82214786607232,3.88516013925083,7.05007790723017,4.1709248561783,5.93346475128513,6.76103637509,7.33903797620147,6.10177326191863,3.10569834494171,3.15867075942444,4.54590255157906,3.32263450574622,3.20622330023044,6.26365372255947,7.17739296970574,3.72374377694812,3.63848603127237,4.54349395725178,6.59515827018619,3.31407716334809,4.30396478110535,3.58722586352731,5.22887511270361,3.19143024153639,9.37559504165321
217,"luminal_A",6.32458540383408,8.32735910515829,9.0220763172068,2.8575216456829,8.13560086549817,6.32645401469482,4.12502888226093,6.87018288604555,4.83092648453612,6.72890262701773,6.75818717324091,6.96017298347575,5.90200925207967,2.97360091955001,3.54765896806497,4.55529619526304,3.90756423949288,2.95626539192133,6.33005803328662,8.09486301894369,3.99156592704756,3.68155997445308,4.93807397899398,6.37918799280257,3.3358776636525,4.81602854473388,3.45405108894129,4.89557834024007,3.35284419834797,9.84662758324751
